date,open,high,low,close,tic
2018-01-05,2.73,3.05,2.24,2.51,XRP
2018-01-06,1.01,1.08,0.908,1.04,ADA
2018-01-06,15.11,24.38,15.04,22.84,BNB
2018-01-06,16954.8,17252.8,16286.6,17172.3,BTC
2018-01-06,233.12,257.77,231.54,253.96,BTG
2018-01-06,0.01255,0.0175,0.01201,0.01464,DOGE
2018-01-06,967.13,1010.17,958.29,1006.41,ETH
2018-01-06,0.9237,1.24,0.9118,1.07,LINK
2018-01-06,0.2981,0.3182,0.1453,0.194,TRX
2018-01-06,2.51,2.85,2.46,2.65,XRP
2018-01-07,1.03,1.05,0.979,1.01,ADA
2018-01-07,21.49,22.01,18.19,18.57,BNB
2018-01-07,17174.5,17184.8,15791.1,16228.2,BTC
2018-01-07,253.96,272.42,240.29,249.91,BTG
2018-01-07,0.01463,0.019,0.014,0.017,DOGE
2018-01-07,1006.41,1117.84,1003.21,1117.75,ETH
2018-01-07,1.01,1.35,0.9682,1.27,LINK
2018-01-07,0.1963,0.2376,0.1466,0.2182,TRX
2018-01-07,2.65,2.82,2.58,2.78,XRP
2018-01-08,1.01,1.02,0.7359,0.9,ADA
2018-01-08,17.24,18.93,16.17,18.12,BNB
2018-01-08,16228.3,16302.9,13902.3,14976.2,BTC
2018-01-08,249.89,250.43,210.87,238.77,BTG
2018-01-08,0.017,0.02121,0.01303,0.01472,DOGE
2018-01-08,1117.75,1228.25,967.84,1136.11,ETH
2018-01-08,1.17,1.4,1.09,1.38,LINK
2018-01-08,0.2163,0.219,0.1241,0.1509,TRX
2018-01-08,2.78,2.78,1.93,2.41,XRP
2018-01-09,0.9,0.954,0.772,0.81,ADA
2018-01-09,17.52,19.2,16.8,17.65,BNB
2018-01-09,14976.2,15390.3,14221.5,14468.5,BTC
2018-01-09,239.09,254.55,225.57,239.84,BTG
2018-01-09,0.01477,0.01607,0.012,0.0131,DOGE
2018-01-09,1136.11,1300.3,1133.7,1289.24,ETH
2018-01-09,1.33,1.37,1.19,1.23,LINK
2018-01-09,0.1517,0.1547,0.1031,0.1254,TRX
2018-01-09,2.41,2.5,1.92,2.06,XRP
2018-01-10,0.81,0.8293,0.6559,0.7765,ADA
2018-01-10,18.1,18.17,16.41,17.56,BNB
2018-01-10,14468.1,14919.5,13450.5,14919.5,BTC
2018-01-10,239.84,243.8,220.06,243.79,BTG
2018-01-10,0.0131,0.01363,0.01052,0.01283,DOGE
2018-01-10,1289.24,1385.22,1210.85,1248.99,ETH
2018-01-10,1.28,1.31,1.14,1.17,LINK
2018-01-10,0.1254,0.1437,0.09765,0.1328,TRX
2018-01-10,2.06,2.13,1.63,1.95,XRP
2018-01-11,0.78,0.783,0.51,0.68,ADA
2018-01-11,15.66,23.49,15.22,21.29,BNB
2018-01-11,14920.4,14980.0,12826.0,13308.1,BTC
2018-01-11,243.97,245.67,201.69,208.99,BTG
2018-01-11,0.01287,0.015,0.0101,0.01119,DOGE
2018-01-11,1248.96,1333.92,1100.85,1139.32,ETH
2018-01-11,1.05,1.2,0.9807,1.01,LINK
2018-01-11,0.1332,0.1339,0.1001,0.1108,TRX
2018-01-11,1.95,2.24,1.56,1.93,XRP
2018-01-12,0.679,0.93,0.631,0.895,ADA
2018-01-12,22.04,25.44,20.18,22.4,BNB
2018-01-12,13308.1,14129.1,12851.9,13841.2,BTC
2018-01-12,208.97,224.74,204.47,221.44,BTG
2018-01-12,0.01119,0.01323,0.0107,0.01257,DOGE
2018-01-12,1139.32,1287.06,1087.61,1261.03,ETH
2018-01-12,1.05,1.13,1.01,1.05,LINK
2018-01-12,0.1108,0.117,0.104,0.1086,TRX
2018-01-12,1.93,2.16,1.81,2.02,XRP
2018-01-13,0.8983,0.959,0.8329,0.879,ADA
2018-01-13,23.02,23.46,21.21,22.12,BNB
2018-01-13,13841.2,14595.0,13830.3,14243.1,BTC
2018-01-13,221.44,354.85,218.78,327.97,BTG
2018-01-13,0.01269,0.0134,0.01164,0.01226,DOGE
2018-01-13,1261.06,1422.86,1261.01,1385.02,ETH
2018-01-13,1.08,1.28,1.06,1.1,LINK
2018-01-13,0.1086,0.122,0.1009,0.1041,TRX
2018-01-13,2.02,2.1,1.96,2.0,XRP
2018-01-14,0.879,0.89,0.72,0.8,ADA
2018-01-14,21.18,21.41,19.6,20.79,BNB
2018-01-14,14244.1,14415.7,13031.9,13638.6,BTC
2018-01-14,327.97,369.67,266.3,276.77,BTG
2018-01-14,0.01226,0.01256,0.01056,0.01124,DOGE
2018-01-14,1385.02,1389.32,1267.48,1359.48,ETH
2018-01-14,1.06,1.1,0.9559,1.0,LINK
2018-01-14,0.1041,0.1061,0.08429,0.08614,TRX
2018-01-14,2.0,2.0,1.76,1.83,XRP
2018-01-15,0.8,0.8666,0.75,0.77,ADA
2018-01-15,20.78,23.52,18.27,19.63,BNB
2018-01-15,13638.6,14355.8,13416.7,13632.0,BTC
2018-01-15,276.76,338.35,259.88,268.49,BTG
2018-01-15,0.01124,0.01145,0.009678,0.00973,DOGE
2018-01-15,1359.38,1381.35,1271.07,1278.69,ETH
2018-01-15,1.0,1.09,0.753,0.8834,LINK
2018-01-15,0.08614,0.1046,0.06668,0.07826,TRX
2018-01-15,1.83,1.88,1.63,1.66,XRP
2018-01-16,0.7724,0.7952,0.45,0.61,ADA
2018-01-16,16.25,16.31,7.9,13.64,BNB
2018-01-16,13634.6,13648.8,10032.7,11282.5,BTC
2018-01-16,268.49,269.65,149.6,186.45,BTG
2018-01-16,0.009701,0.009757,0.005549,0.006551,DOGE
2018-01-16,1278.7,1282.27,864.23,1050.26,ETH
2018-01-16,0.7311,0.7659,0.5755,0.7357,LINK
2018-01-16,0.07767,0.0839,0.04135,0.05808,TRX
2018-01-16,1.66,1.68,0.8696,1.15,XRP
2018-01-17,0.6,0.6839,0.434,0.6242,ADA
2018-01-17,13.51,15.07,11.61,14.38,BNB
2018-01-17,11282.5,11736.3,9205.38,11162.7,BTC
2018-01-17,186.45,206.7,144.87,186.04,BTG
2018-01-17,0.006562,0.0085,0.0054,0.007626,DOGE
2018-01-17,1050.26,1115.66,764.75,1024.69,ETH
2018-01-17,0.7279,0.7479,0.4507,0.7019,LINK
2018-01-17,0.05743,0.107,0.04902,0.0854,TRX
2018-01-17,1.15,1.38,0.8747,1.31,XRP
2018-01-18,0.625,0.6996,0.6,0.65,ADA
2018-01-18,14.41,15.39,13.9,14.41,BNB
2018-01-18,11162.7,12018.4,10642.3,11175.5,BTC
2018-01-18,186.04,211.28,179.42,191.8,BTG
2018-01-18,0.007623,0.009311,0.007051,0.00753,DOGE
2018-01-18,1024.9,1093.9,949.56,1012.97,ETH
2018-01-18,0.7027,0.771,0.6929,0.7305,LINK
2018-01-18,0.08543,0.1085,0.07608,0.086,TRX
2018-01-18,1.31,1.73,1.23,1.57,XRP
2018-01-19,0.65,0.6964,0.589,0.6441,ADA
2018-01-19,14.74,17.63,14.43,15.01,BNB
2018-01-19,11175.5,11780.5,10867.2,11521.8,BTC
2018-01-19,191.69,241.35,189.66,218.27,BTG
2018-01-19,0.007538,0.0087,0.007,0.007787,DOGE
2018-01-19,1012.97,1083.62,982.62,1037.36,ETH
2018-01-19,0.7532,0.8807,0.7294,0.8162,LINK
2018-01-19,0.08338,0.09487,0.07865,0.0809,TRX
2018-01-19,1.57,1.68,1.47,1.54,XRP
2018-01-20,0.6479,0.7263,0.64,0.7048,ADA
2018-01-20,16.66,16.81,15.85,16.11,BNB
2018-01-20,11521.8,13031.0,11502.1,12783.9,BTC
2018-01-20,218.27,239.08,210.43,231.11,BTG
2018-01-20,0.007779,0.008654,0.0076,0.008355,DOGE
2018-01-20,1037.36,1164.62,1036.82,1150.5,ETH
2018-01-20,0.9056,1.25,0.8725,1.25,LINK
2018-01-20,0.0809,0.08946,0.08067,0.08601,TRX
2018-01-20,1.54,1.63,1.48,1.57,XRP
2018-01-21,0.7049,0.7049,0.5765,0.61,ADA
2018-01-21,14.63,14.78,13.44,14.13,BNB
2018-01-21,12783.5,12787.3,11101.7,11549.9,BTC
2018-01-21,231.2,232.06,188.54,197.22,BTG
2018-01-21,0.008359,0.008385,0.006751,0.006982,DOGE
2018-01-21,1150.5,1150.57,1008.06,1049.09,ETH
2018-01-21,1.13,1.14,0.8548,0.8969,LINK
2018-01-21,0.08601,0.08601,0.0675,0.0719,TRX
2018-01-21,1.57,1.57,1.31,1.37,XRP
2018-01-22,0.6165,0.64,0.51,0.5675,ADA
2018-01-22,13.26,13.4,12.53,12.96,BNB
2018-01-22,11550.0,11913.7,10067.8,10814.5,BTC
2018-01-22,197.28,220.76,171.19,188.56,BTG
2018-01-22,0.006982,0.0077,0.0061,0.00665,DOGE
2018-01-22,1049.09,1084.28,917.0,999.64,ETH
2018-01-22,0.8417,0.9352,0.7754,0.8014,LINK
2018-01-22,0.07176,0.08292,0.06265,0.07199,TRX
2018-01-22,1.37,1.42,1.14,1.34,XRP
2018-01-23,0.5699,0.59,0.5166,0.5601,ADA
2018-01-23,13.03,13.46,12.63,13.21,BNB
2018-01-23,10814.5,11388.5,9980.5,10858.2,BTC
2018-01-23,188.56,198.75,170.95,184.83,BTG
2018-01-23,0.00665,0.007492,0.0059,0.00662,DOGE
2018-01-23,999.75,1020.66,908.31,984.47,ETH
2018-01-23,0.8046,0.8419,0.7665,0.8007,LINK
2018-01-23,0.07179,0.07499,0.06296,0.06861,TRX
2018-01-23,1.34,1.44,1.18,1.34,XRP
2018-01-24,0.5619,0.65,0.537,0.628,ADA
2018-01-24,13.91,14.4,13.61,13.82,BNB
2018-01-24,10853.8,11531.6,10506.5,11429.0,BTC
2018-01-24,184.83,196.43,180.26,189.8,BTG
2018-01-24,0.006609,0.007251,0.006365,0.007251,DOGE
2018-01-24,984.48,1062.6,956.97,1061.78,ETH
2018-01-24,0.8428,0.8564,0.7903,0.8004,LINK
2018-01-24,0.06858,0.07628,0.06656,0.07221,TRX
2018-01-24,1.34,1.42,1.29,1.36,XRP
2018-01-25,0.63,0.685,0.6185,0.635,ADA
2018-01-25,13.85,13.85,12.99,13.22,BNB
2018-01-25,11428.1,11741.9,10942.5,11202.7,BTC
2018-01-25,189.8,193.39,181.5,185.95,BTG
2018-01-25,0.007249,0.008176,0.007038,0.007483,DOGE
2018-01-25,1061.61,1102.42,1022.29,1057.15,ETH
2018-01-25,0.7964,0.8233,0.7147,0.7609,LINK
2018-01-25,0.07221,0.07687,0.06675,0.06953,TRX
2018-01-25,1.36,1.38,1.28,1.3,XRP
2018-01-26,0.635,0.655,0.5611,0.611,ADA
2018-01-26,13.22,13.62,12.2,12.83,BNB
2018-01-26,11203.1,11652.3,10348.8,10814.6,BTC
2018-01-26,186.0,194.96,166.42,175.67,BTG
2018-01-26,0.007485,0.008295,0.006506,0.007041,DOGE
2018-01-26,1056.98,1075.4,987.14,1028.92,ETH
2018-01-26,0.7609,0.7888,0.6729,0.6875,LINK
2018-01-26,0.06953,0.07197,0.06021,0.06548,TRX
2018-01-26,1.3,1.32,1.11,1.19,XRP
2018-01-27,0.611,0.642,0.595,0.6256,ADA
2018-01-27,12.82,13.5,12.82,13.36,BNB
2018-01-27,10812.5,11635.4,10810.7,11504.8,BTC
2018-01-27,175.48,187.73,174.73,186.86,BTG
2018-01-27,0.007041,0.0075,0.006896,0.0074,DOGE
2018-01-27,1028.83,1121.69,1028.08,1116.45,ETH
2018-01-27,0.6873,0.856,0.6797,0.8136,LINK
2018-01-27,0.06533,0.07029,0.06437,0.06925,TRX
2018-01-27,1.19,1.24,1.18,1.22,XRP
2018-01-28,0.6256,0.67,0.6131,0.6456,ADA
2018-01-28,13.36,13.89,13.23,13.61,BNB
2018-01-28,11506.3,12060.8,11370.2,11800.9,BTC
2018-01-28,186.85,199.28,186.74,194.06,BTG
2018-01-28,0.0074,0.0078,0.00731,0.007556,DOGE
2018-01-28,1116.81,1240.31,1093.38,1231.86,ETH
2018-01-28,0.8136,0.8845,0.7536,0.7772,LINK
2018-01-28,0.06925,0.07288,0.06567,0.06748,TRX
2018-01-28,1.22,1.37,1.21,1.37,XRP
2018-01-29,0.6456,0.6466,0.5881,0.5904,ADA
2018-01-29,13.61,13.76,12.73,12.77,BNB
2018-01-29,11801.5,11859.2,11092.4,11130.2,BTC
2018-01-29,194.07,196.95,181.18,181.34,BTG
2018-01-29,0.007571,0.007649,0.006869,0.006889,DOGE
2018-01-29,1232.05,1240.12,1152.4,1154.15,ETH
2018-01-29,0.7772,0.7775,0.6888,0.6957,LINK
2018-01-29,0.06748,0.06861,0.06372,0.06459,TRX
2018-01-29,1.37,1.39,1.25,1.26,XRP
2018-01-30,0.5904,0.603,0.5,0.525,ADA
2018-01-30,12.77,12.86,11.02,11.5,BNB
2018-01-30,11131.8,11282.7,9875.93,10242.7,BTC
2018-01-30,181.36,184.21,159.82,165.49,BTG
2018-01-30,0.006889,0.006984,0.005876,0.006163,DOGE
2018-01-30,1154.15,1173.18,1035.04,1082.71,ETH
2018-01-30,0.6959,0.7046,0.5671,0.6238,LINK
2018-01-30,0.06459,0.0655,0.0522,0.05747,TRX
2018-01-30,1.26,1.27,1.09,1.14,XRP
2018-01-31,0.525,0.525,0.463,0.503,ADA
2018-01-31,11.5,11.5,10.0,11.03,BNB
2018-01-31,10241.3,10374.0,9702.56,10141.6,BTC
2018-01-31,164.77,165.04,151.2,157.22,BTG
2018-01-31,0.006163,0.006223,0.0057,0.005885,DOGE
2018-01-31,1082.76,1122.87,1021.94,1100.96,ETH
2018-01-31,0.6212,0.6375,0.5699,0.6172,LINK
2018-01-31,0.05736,0.05754,0.05047,0.05478,TRX
2018-01-31,1.14,1.14,1.02,1.11,XRP
2018-02-01,0.503,0.5217,0.389,0.4119,ADA
2018-02-01,11.03,11.41,8.64,9.33,BNB
2018-02-01,10139.2,10279.8,8727.41,9052.98,BTC
2018-02-01,156.99,160.28,124.87,130.26,BTG
2018-02-01,0.005885,0.006067,0.004808,0.005037,DOGE
2018-02-01,1100.8,1155.51,955.6,1006.19,ETH
2018-02-01,0.6171,0.6307,0.4845,0.516,LINK
2018-02-01,0.0546,0.05995,0.04378,0.04699,TRX
2018-02-01,1.11,1.14,0.8963,0.9415,XRP
2018-02-02,0.4119,0.4217,0.2958,0.3896,ADA
2018-02-02,9.33,10.61,7.09,9.47,BNB
2018-02-02,9045.87,9221.4,7791.78,8801.43,BTC
2018-02-02,130.22,132.36,99.91,122.0,BTG
2018-02-02,0.005033,0.005147,0.003264,0.004456,DOGE
2018-02-02,1006.37,1036.41,747.66,909.68,ETH
2018-02-02,0.5156,0.5249,0.3512,0.4783,LINK
2018-02-02,0.0469,0.04776,0.03225,0.0411,TRX
2018-02-02,0.9407,0.9631,0.6605,0.9008,XRP
2018-02-03,0.3896,0.514,0.3453,0.457,ADA
2018-02-03,9.47,10.36,8.52,9.66,BNB
2018-02-03,8799.94,9500.81,8197.71,9133.51,BTC
2018-02-03,122.03,134.13,109.88,128.55,BTG
2018-02-03,0.004456,0.005464,0.004207,0.005153,DOGE
2018-02-03,909.78,997.38,845.31,960.19,ETH
2018-02-03,0.4782,0.5565,0.4398,0.516,LINK
2018-02-03,0.0411,0.04973,0.03709,0.046,TRX
2018-02-03,0.902,1.02,0.7797,0.9424,XRP
2018-02-04,0.457,0.4838,0.364,0.4,ADA
2018-02-04,9.66,9.83,7.98,8.65,BNB
2018-02-04,9127.35,9398.27,7906.13,8433.93,BTC
2018-02-04,128.61,133.47,105.38,111.87,BTG
2018-02-04,0.005131,0.005322,0.004168,0.004438,DOGE
2018-02-04,960.32,971.04,782.98,849.03,ETH
2018-02-04,0.5157,0.5285,0.3938,0.4377,LINK
2018-02-04,0.04601,0.04789,0.03679,0.03957,TRX
2018-02-04,0.9424,0.9673,0.7793,0.8457,XRP
2018-02-05,0.4,0.4038,0.2929,0.312,ADA
2018-02-05,8.66,8.69,6.1,6.7,BNB
2018-02-05,8438.75,8449.31,6630.24,6842.69,BTC
2018-02-05,111.87,113.36,81.44,88.31,BTG
2018-02-05,0.004438,0.004565,0.003384,0.003516,DOGE
2018-02-05,849.01,857.76,629.79,688.34,ETH
2018-02-05,0.438,0.4451,0.3064,0.3426,LINK
2018-02-05,0.03957,0.04025,0.02854,0.03018,TRX
2018-02-05,0.8459,0.8472,0.6401,0.672,XRP
2018-02-06,0.3118,0.36,0.2615,0.34,ADA
2018-02-06,6.69,8.61,5.53,8.26,BNB
2018-02-06,6836.63,7926.24,5969.52,7644.83,BTC
2018-02-06,87.4,98.75,72.61,95.3,BTG
2018-02-06,0.003516,0.004496,0.00296,0.004335,DOGE
2018-02-06,687.04,801.29,564.5,772.53,ETH
2018-02-06,0.3423,0.4397,0.2723,0.4208,LINK
2018-02-06,0.03008,0.03791,0.02533,0.03543,TRX
2018-02-06,0.6729,0.7736,0.5724,0.7496,XRP
2018-02-07,0.34,0.38,0.3218,0.345,ADA
2018-02-07,8.27,9.34,7.34,8.35,BNB
2018-02-07,7646.42,8572.68,7209.41,7863.87,BTC
2018-02-07,95.34,106.41,87.66,93.74,BTG
2018-02-07,0.004333,0.004781,0.003908,0.004502,DOGE
2018-02-07,773.83,857.84,718.93,792.31,ETH
2018-02-07,0.4209,0.4469,0.3734,0.3951,LINK
2018-02-07,0.03541,0.04131,0.03193,0.03475,TRX
2018-02-07,0.7496,0.8128,0.6962,0.7375,XRP
2018-02-08,0.345,0.361,0.3235,0.344,ADA
2018-02-08,8.35,8.95,8.05,8.6,BNB
2018-02-08,7863.87,8642.25,7555.8,8253.94,BTC
2018-02-08,93.74,116.58,89.29,112.3,BTG
2018-02-08,0.004502,0.004839,0.004199,0.004545,DOGE
2018-02-08,792.31,844.49,747.55,811.14,ETH
2018-02-08,0.3951,0.4563,0.3705,0.4127,LINK
2018-02-08,0.03475,0.03928,0.03245,0.03805,TRX
2018-02-08,0.7375,0.7874,0.7087,0.764,XRP
2018-02-09,0.344,0.386,0.32,0.375,ADA
2018-02-09,8.6,10.02,8.27,9.62,BNB
2018-02-09,8255.79,8742.14,7781.02,8593.7,BTC
2018-02-09,112.01,128.34,105.89,125.04,BTG
2018-02-09,0.004545,0.005011,0.0044,0.004886,DOGE
2018-02-09,811.22,879.59,781.52,863.68,ETH
2018-02-09,0.4128,0.4436,0.3679,0.4277,LINK
2018-02-09,0.03805,0.04713,0.03595,0.04522,TRX
2018-02-09,0.7645,0.9275,0.741,0.894,XRP
2018-02-10,0.375,0.438,0.3583,0.3865,ADA
2018-02-10,9.63,10.38,8.81,9.31,BNB
2018-02-10,8596.6,9075.66,8180.08,8580.38,BTC
2018-02-10,125.07,130.5,111.42,117.05,BTG
2018-02-10,0.004886,0.005541,0.004714,0.004983,DOGE
2018-02-10,863.61,909.28,817.74,854.54,ETH
2018-02-10,0.4279,0.4862,0.399,0.4184,LINK
2018-02-10,0.04522,0.05565,0.0435,0.04835,TRX
2018-02-10,0.8942,1.23,0.894,1.05,XRP
2018-02-11,0.3865,0.3865,0.3418,0.362,ADA
2018-02-11,9.3,9.39,8.16,8.96,BNB
2018-02-11,8575.8,8594.88,7862.79,8315.35,BTC
2018-02-11,117.15,122.18,104.33,112.86,BTG
2018-02-11,0.004974,0.005255,0.004562,0.005087,DOGE
2018-02-11,854.26,855.22,780.21,832.47,ETH
2018-02-11,0.4182,0.4401,0.3771,0.433,LINK
2018-02-11,0.04835,0.04847,0.03911,0.04338,TRX
2018-02-11,1.05,1.05,0.8926,0.9958,XRP
2018-02-12,0.362,0.3799,0.348,0.37,ADA
2018-02-12,9.15,9.44,8.68,9.27,BNB
2018-02-12,8315.02,8924.21,8037.91,8900.54,BTC
2018-02-12,112.9,119.52,108.87,117.18,BTG
2018-02-12,0.005087,0.005448,0.004909,0.005425,DOGE
2018-02-12,832.24,874.85,807.94,867.42,ETH
2018-02-12,0.433,0.5274,0.4099,0.4905,LINK
2018-02-12,0.04338,0.04832,0.04192,0.0462,TRX
2018-02-12,0.9946,1.08,0.9545,1.04,XRP
2018-02-13,0.37,0.3779,0.342,0.355,ADA
2018-02-13,9.27,9.38,8.76,8.98,BNB
2018-02-13,8905.16,8996.06,8386.92,8578.59,BTC
2018-02-13,117.2,123.1,108.33,119.46,BTG
2018-02-13,0.005424,0.005764,0.005241,0.005583,DOGE
2018-02-13,867.43,873.83,823.94,839.47,ETH
2018-02-13,0.4917,0.6422,0.4842,0.5722,LINK
2018-02-13,0.0462,0.04676,0.04216,0.04304,TRX
2018-02-13,1.05,1.06,0.9661,0.9892,XRP
2018-02-14,0.355,0.388,0.3521,0.387,ADA
2018-02-14,8.98,10.19,8.91,10.12,BNB
2018-02-14,8580.25,9455.85,8511.25,9455.85,BTC
2018-02-14,119.46,130.15,118.63,128.57,BTG
2018-02-14,0.0056,0.006923,0.005553,0.006626,DOGE
2018-02-14,839.45,921.04,837.74,921.04,ETH
2018-02-14,0.5723,0.5991,0.5325,0.5688,LINK
2018-02-14,0.04304,0.04681,0.04271,0.04613,TRX
2018-02-14,0.9897,1.15,0.9809,1.14,XRP
2018-02-15,0.387,0.404,0.37,0.393,ADA
2018-02-15,10.12,11.34,10.1,10.83,BNB
2018-02-15,9456.51,10222.7,9364.81,10088.4,BTC
2018-02-15,128.59,131.32,123.2,128.96,BTG
2018-02-15,0.006634,0.00798,0.006625,0.007394,DOGE
2018-02-15,920.79,947.52,905.7,930.25,ETH
2018-02-15,0.5689,0.584,0.5276,0.5642,LINK
2018-02-15,0.04613,0.04795,0.0447,0.04667,TRX
2018-02-15,1.15,1.15,1.07,1.12,XRP
2018-02-16,0.393,0.395,0.3704,0.3921,ADA
2018-02-16,10.84,11.09,10.37,10.96,BNB
2018-02-16,10093.4,10302.4,9723.28,10221.4,BTC
2018-02-16,128.92,143.9,128.48,140.05,BTG
2018-02-16,0.007409,0.007559,0.006448,0.007064,DOGE
2018-02-16,930.27,945.19,909.44,942.28,ETH
2018-02-16,0.5645,0.6749,0.5552,0.6619,LINK
2018-02-16,0.04667,0.05406,0.04615,0.05279,TRX
2018-02-16,1.12,1.12,1.07,1.12,XRP
2018-02-17,0.3921,0.4185,0.3855,0.41,ADA
2018-02-17,10.95,11.92,10.91,11.68,BNB
2018-02-17,10218.5,10970.8,10075.8,10950.3,BTC
2018-02-17,140.05,144.19,137.69,142.35,BTG
2018-02-17,0.007052,0.00733,0.006809,0.006977,DOGE
2018-02-17,942.31,973.24,935.24,971.9,ETH
2018-02-17,0.6617,0.6942,0.636,0.6782,LINK
2018-02-17,0.05274,0.05491,0.05106,0.05438,TRX
2018-02-17,1.12,1.2,1.1,1.18,XRP
2018-02-18,0.41,0.4116,0.36,0.3686,ADA
2018-02-18,11.69,11.78,10.68,10.85,BNB
2018-02-18,10958.9,11287.9,10161.0,10603.8,BTC
2018-02-18,142.34,147.57,125.42,132.32,BTG
2018-02-18,0.006977,0.007138,0.006342,0.006583,DOGE
2018-02-18,971.7,981.46,905.97,918.13,ETH
2018-02-18,0.6786,0.7807,0.5806,0.7397,LINK
2018-02-18,0.05438,0.05549,0.04758,0.05012,TRX
2018-02-18,1.18,1.18,1.05,1.09,XRP
2018-02-19,0.3686,0.3865,0.36,0.374,ADA
2018-02-19,10.85,11.22,10.61,11.01,BNB
2018-02-19,10601.8,11263.8,10338.3,11096.4,BTC
2018-02-19,132.34,138.4,128.29,136.36,BTG
2018-02-19,0.006585,0.006944,0.006411,0.006743,DOGE
2018-02-19,918.41,955.56,911.61,935.79,ETH
2018-02-19,0.7396,0.8731,0.7029,0.7871,LINK
2018-02-19,0.05012,0.05329,0.04941,0.05121,TRX
2018-02-19,1.09,1.13,1.07,1.11,XRP
2018-02-20,0.374,0.3869,0.35,0.35,ADA
2018-02-20,11.01,11.23,10.21,10.26,BNB
2018-02-20,11095.7,11802.0,11074.2,11443.8,BTC
2018-02-20,136.36,141.45,130.04,131.25,BTG
2018-02-20,0.006743,0.008359,0.006402,0.007291,DOGE
2018-02-20,935.79,958.84,886.21,894.2,ETH
2018-02-20,0.787,0.8302,0.7132,0.7199,LINK
2018-02-20,0.05125,0.05244,0.04753,0.04784,TRX
2018-02-20,1.11,1.13,1.02,1.03,XRP
2018-02-21,0.35,0.355,0.325,0.333,ADA
2018-02-21,10.25,10.25,9.0,9.4,BNB
2018-02-21,11410.9,11435.6,10267.1,10487.8,BTC
2018-02-21,131.34,131.44,114.57,117.46,BTG
2018-02-21,0.007294,0.007787,0.006563,0.006719,DOGE
2018-02-21,893.19,906.4,818.56,841.01,ETH
2018-02-21,0.7179,0.7304,0.6155,0.6411,LINK
2018-02-21,0.04788,0.04877,0.04291,0.04436,TRX
2018-02-21,1.02,1.04,0.9397,0.955,XRP
2018-02-22,0.333,0.3471,0.304,0.3127,ADA
2018-02-22,9.4,9.82,8.69,8.95,BNB
2018-02-22,10486.6,10941.2,9757.93,9971.59,BTC
2018-02-22,117.52,124.45,107.55,119.92,BTG
2018-02-22,0.006719,0.007093,0.006276,0.006391,DOGE
2018-02-22,841.04,870.89,789.53,807.69,ETH
2018-02-22,0.641,0.718,0.5794,0.6047,LINK
2018-02-22,0.04436,0.04732,0.03963,0.04049,TRX
2018-02-22,0.955,0.9995,0.8647,0.8996,XRP
2018-02-23,0.3127,0.3339,0.3,0.32,ADA
2018-02-23,8.96,9.6,8.66,9.58,BNB
2018-02-23,9972.0,10420.6,9606.13,10169.5,BTC
2018-02-23,119.92,122.36,114.2,118.15,BTG
2018-02-23,0.006391,0.00712,0.006014,0.006715,DOGE
2018-02-23,807.91,882.24,788.02,853.89,ETH
2018-02-23,0.6044,0.672,0.5694,0.6702,LINK
2018-02-23,0.04053,0.0439,0.03867,0.04277,TRX
2018-02-23,0.8995,0.9826,0.8535,0.9456,XRP
2018-02-24,0.32,0.3296,0.289,0.2995,ADA
2018-02-24,9.58,9.87,8.75,9.03,BNB
2018-02-24,10166.8,10525.6,9398.07,9631.16,BTC
2018-02-24,117.99,121.23,109.5,112.17,BTG
2018-02-24,0.006727,0.006988,0.006208,0.006353,DOGE
2018-02-24,854.25,874.67,810.64,829.14,ETH
2018-02-24,0.67,0.7207,0.6168,0.6384,LINK
2018-02-24,0.04277,0.0461,0.03943,0.04072,TRX
2018-02-24,0.9452,0.9667,0.8711,0.8944,XRP
2018-02-25,0.2995,0.336,0.2948,0.327,ADA
2018-02-25,9.02,9.51,8.95,9.38,BNB
2018-02-25,9631.58,9872.44,9330.08,9692.76,BTC
2018-02-25,112.17,115.91,106.96,111.14,BTG
2018-02-25,0.006353,0.006463,0.006029,0.0063,DOGE
2018-02-25,829.05,849.5,818.74,847.18,ETH
2018-02-25,0.6384,0.7065,0.6352,0.6891,LINK
2018-02-25,0.04072,0.04195,0.03935,0.04051,TRX
2018-02-25,0.8938,0.9241,0.8791,0.9114,XRP
2018-02-26,0.327,0.331,0.3033,0.33,ADA
2018-02-26,9.38,10.12,9.0,9.85,BNB
2018-02-26,9691.52,10456.8,9412.63,10370.5,BTC
2018-02-26,111.14,117.6,108.33,116.28,BTG
2018-02-26,0.0063,0.006591,0.006074,0.006444,DOGE
2018-02-26,847.17,880.03,834.62,868.85,ETH
2018-02-26,0.689,0.701,0.641,0.6988,LINK
2018-02-26,0.04051,0.04302,0.03876,0.04198,TRX
2018-02-26,0.9109,0.9431,0.8756,0.9309,XRP
2018-02-27,0.33,0.3349,0.3176,0.3306,ADA
2018-02-27,9.86,11.12,9.0,10.78,BNB
2018-02-27,10371.5,10877.8,10154.8,10756.2,BTC
2018-02-27,116.22,121.4,114.86,119.65,BTG
2018-02-27,0.006444,0.006596,0.00626,0.006387,DOGE
2018-02-27,869.12,894.91,861.77,877.72,ETH
2018-02-27,0.6988,0.7308,0.6751,0.7221,LINK
2018-02-27,0.04185,0.04337,0.04089,0.04289,TRX
2018-02-27,0.9308,0.9576,0.9177,0.9393,XRP
